Classe,Caractéristique Couleur,Caractéristique LPB,Caractéristique Fréquentielle
6,18.0,"[0.02383188 0.04171049 0.0221229  0.05138221 0.07220928 0.10511193
 0.0396259  0.05264047 0.52394456 0.06742037 0.03387921 0.04214243
 0.02118389 0.0453726  0.07061298 0.12094351 0.03267728 0.05310998
 0.49676983 0.08330829 0.03725962 0.03665865 0.02223558 0.05558894
 0.07481971 0.16286058 0.03215144 0.05528846 0.43509615 0.08804087]","[7.32621084e-04 4.77693103e-08 1.59461621e-11 1.61044823e-12
 7.81583206e-24 3.08272126e-16 2.34865523e-24]"
6,16.0,"[0.0249399  0.04398287 0.02786959 0.06655649 0.09344952 0.14637169
 0.05564528 0.05900691 0.4156588  0.06651893 0.044997   0.04860276
 0.02606671 0.05641526 0.08774038 0.14145132 0.04251803 0.06948618
 0.38288762 0.09983474 0.04777644 0.04477163 0.02554087 0.0718149
 0.10216346 0.17698317 0.03876202 0.07782452 0.31280048 0.1015625 ]","[ 6.85681395e-04  4.20145730e-10  6.26725527e-12  2.26423404e-12
 -8.46694894e-24 -3.67496119e-17  1.03061715e-24]"
6,14.0,"[0.01502404 0.02976638 0.02032001 0.05126953 0.06926082 0.10242638
 0.03786058 0.04319411 0.57994666 0.05093149 0.02749399 0.03605769
 0.02028245 0.04356971 0.05513822 0.10757212 0.03177584 0.0483774
 0.55416166 0.07557091 0.02824519 0.03064904 0.02013221 0.06159856
 0.05949519 0.16436298 0.0375601  0.05048077 0.48497596 0.0625    ]","[ 6.43614238e-04  1.21042067e-09  3.10726908e-13  2.27561928e-13
 -5.25919283e-26 -6.34984463e-18  2.99290202e-26]"
6,18.0,"[0.01894907 0.03541917 0.01554988 0.04552284 0.06084736 0.11390099
 0.03705303 0.04826472 0.56747671 0.05701623 0.02922175 0.03170072
 0.01930589 0.04274339 0.06738281 0.12289663 0.03861178 0.05093149
 0.52614183 0.0710637  0.03094952 0.02914663 0.02163462 0.05649038
 0.07301683 0.17307692 0.0453726  0.05228365 0.44651442 0.07151442]","[ 6.67118855e-04  1.16646270e-08  3.82074352e-12  4.51192030e-14
 -1.72204882e-26 -1.71573191e-19 -7.37524211e-27]"
6,16.0,"[0.01823543 0.03581355 0.02396334 0.06248122 0.0941256  0.12150691
 0.04552284 0.04413311 0.49836614 0.05585186 0.02824519 0.03658353
 0.02922175 0.06069712 0.09104567 0.12372296 0.04064002 0.04822716
 0.46980168 0.0718149  0.02524038 0.02854567 0.02674279 0.08623798
 0.10727163 0.18359375 0.04086538 0.05799279 0.38461538 0.05889423]","[ 7.48033871e-04  4.66622357e-08  4.43555317e-11  1.21161594e-11
  2.65830632e-22  2.57540831e-15 -9.07074852e-23]"
6,15.0,"[0.02612305 0.04407677 0.03089318 0.07098858 0.09667969 0.12423002
 0.05074369 0.0608098  0.42810998 0.06734525 0.04221755 0.04484675
 0.02696815 0.06265024 0.09059495 0.13153546 0.04582332 0.06738281
 0.39520733 0.09277344 0.0453726  0.03966346 0.02824519 0.07451923
 0.09465144 0.17427885 0.04146635 0.07481971 0.32331731 0.10366587]","[ 6.66764014e-04  2.88871880e-09  5.21086481e-12  5.90120621e-13
 -9.80489354e-25 -3.05701130e-17 -3.30906853e-25]"
6,15.0,"[0.01686448 0.04413311 0.02001953 0.07112004 0.08370267 0.14952674
 0.05551382 0.06311974 0.42388447 0.07211538 0.03410457 0.05664062
 0.02253606 0.06347656 0.078125   0.12890625 0.05333534 0.0721905
 0.38499099 0.10569411 0.03725962 0.0483774  0.03094952 0.08143029
 0.07992788 0.16075721 0.04987981 0.07692308 0.3266226  0.1078726 ]","[6.24766462e-04 5.05245113e-10 1.81439696e-14 2.59447856e-17
 1.77738892e-32 4.14226438e-22 9.79752103e-34]"
6,16.0,"[0.00326773 0.00925856 0.00373723 0.02392578 0.04452749 0.12922551
 0.01630108 0.01975661 0.7205341  0.0294659  0.00473257 0.00886418
 0.00398137 0.03598257 0.06189904 0.18291767 0.02291166 0.02321214
 0.63694411 0.01855469 0.00480769 0.01262019 0.00600962 0.04417067
 0.08473558 0.22566106 0.02584135 0.03515625 0.54447115 0.01652644]","[6.33940143e-04 1.56193709e-09 3.81494038e-13 1.62330037e-15
 3.21604203e-29 1.01383388e-20 2.44453081e-29]"
6,15.0,"[0.00647912 0.01861103 0.0072491  0.04064002 0.05213341 0.17760291
 0.0304988  0.03357873 0.59852013 0.03468675 0.01224459 0.02088341
 0.01194411 0.04890325 0.06640625 0.20357572 0.03620793 0.03876202
 0.51840445 0.04266827 0.01262019 0.02163462 0.01652644 0.05979567
 0.0952524  0.22596154 0.03876202 0.04657452 0.44711538 0.03575721]","[ 6.91360467e-04  3.34558813e-09  2.57445128e-11  3.38798687e-12
 -2.20025955e-23  1.94204520e-16 -2.27389625e-23]"
6,17.0,"[0.0148738  0.02649865 0.01277043 0.03502479 0.04274339 0.08582482
 0.02463942 0.03806716 0.67416617 0.04539138 0.01870493 0.02291166
 0.015625   0.03725962 0.05003005 0.10314002 0.02606671 0.03763522
 0.63454026 0.05408654 0.01502404 0.02163462 0.015625   0.05108173
 0.06460337 0.14753606 0.02463942 0.04567308 0.56520433 0.04897837]","[7.21304282e-04 5.82816590e-08 4.63702152e-11 7.80906145e-12
 1.32903602e-22 1.65782174e-15 6.64717350e-23]"
6,18.0,"[0.02931566 0.06182392 0.03513747 0.09463266 0.09632287 0.14047476
 0.06088492 0.06171124 0.32496995 0.09472656 0.06144832 0.06347656
 0.05070613 0.0699369  0.06723257 0.12372296 0.06948618 0.06415264
 0.30889423 0.12094351 0.15504808 0.03635817 0.02163462 0.05558894
 0.07061298 0.15084135 0.03996394 0.05228365 0.34164663 0.07602163]","[ 6.75450134e-04  1.27898871e-08  3.24173292e-12  5.59719734e-14
 -4.67102731e-27 -5.70741656e-18  2.33800628e-26]"
6,17.0,"[0.00769982 0.01556866 0.00713642 0.01979417 0.03322191 0.06815279
 0.01556866 0.02108999 0.78648963 0.02527794 0.00848858 0.01141827
 0.00878906 0.02644231 0.03846154 0.10103666 0.01397236 0.02358774
 0.7425631  0.02524038 0.00721154 0.01021635 0.01201923 0.03064904
 0.03936298 0.1469351  0.01532452 0.03064904 0.69080529 0.01682692]","[6.97367832e-04 4.16760656e-08 2.23777650e-11 5.45229133e-13
 6.51644637e-25 1.89559786e-17 1.78952843e-24]"
6,16.0,"[0.01194411 0.02482722 0.01290189 0.03562575 0.05701623 0.08312049
 0.02694937 0.03314678 0.67568735 0.0387808  0.017503   0.0241887
 0.013747   0.03876202 0.05972055 0.10186298 0.02516526 0.03598257
 0.63754507 0.04552284 0.00991587 0.01652644 0.0171274  0.06310096
 0.07241587 0.15745192 0.03004808 0.04417067 0.56009615 0.02914663]","[ 6.44195496e-04  7.43030815e-09  5.40203629e-14  1.61642373e-13
 -1.00876541e-26  1.29274397e-17 -1.12423591e-26]"
6,20.0,"[0.02257362 0.04845252 0.02693059 0.06398362 0.07104492 0.10019156
 0.0548753  0.05692233 0.4827787  0.07224684 0.0483774  0.04695012
 0.02644231 0.04897837 0.05919471 0.09277344 0.03643329 0.05566406
 0.47874099 0.10644531 0.04026442 0.04627404 0.02704327 0.06670673
 0.08022837 0.13251202 0.03064904 0.0561899  0.43269231 0.0874399 ]","[ 9.55169634e-04  1.35816297e-07  2.52975656e-13  7.25585418e-13
  2.37997568e-25  1.70553684e-16 -1.99985912e-25]"
6,15.0,"[0.0065918  0.01588792 0.00644156 0.02871469 0.03919396 0.12056791
 0.0232497  0.02704327 0.70301232 0.02929688 0.01141827 0.01652644
 0.00728666 0.03305288 0.05326022 0.15241887 0.02291166 0.03079928
 0.63859675 0.03372897 0.0093149  0.02163462 0.0093149  0.046875
 0.06069712 0.20492788 0.02884615 0.04356971 0.54507212 0.0297476 ]","[6.33709073e-04 5.92730982e-09 3.04089935e-12 1.87744958e-14
 9.83384630e-28 4.04236044e-20 4.37682661e-27]"
6,21.0,"[0.02912785 0.04531626 0.03217022 0.06114784 0.07983398 0.118596
 0.04465895 0.05523212 0.45949144 0.07442533 0.04176683 0.0464994
 0.02854567 0.05438702 0.07752404 0.13033353 0.0390625  0.05949519
 0.42758413 0.09480168 0.03876202 0.04206731 0.03305288 0.07421875
 0.07872596 0.17848558 0.05348558 0.06550481 0.3515625  0.08413462]","[6.99188528e-04 5.05816659e-08 1.92619207e-11 5.82519996e-13
 1.64455791e-24 1.30872849e-16 1.05017180e-24]"
6,14.0,"[0.02347506 0.05087515 0.02976638 0.08094201 0.1089994  0.14312275
 0.06552359 0.0625939  0.35143104 0.08327073 0.04259315 0.05769231
 0.03763522 0.07264123 0.08345853 0.13108474 0.05754207 0.06896034
 0.33037861 0.11801382 0.04296875 0.06430288 0.04206731 0.09344952
 0.07902644 0.16015625 0.05288462 0.08143029 0.27163462 0.11207933]","[ 6.36909365e-04  6.85786000e-10  4.25838047e-13  5.81030588e-14
 -8.40136226e-28  1.46547904e-18 -9.10076769e-27]"
6,14.0,"[0.0086576  0.01688326 0.00785006 0.02554087 0.04030198 0.06189904
 0.01799129 0.0238131  0.76677058 0.03029222 0.01081731 0.01059195
 0.00901442 0.03222656 0.04710036 0.08608774 0.01795373 0.02276142
 0.734375   0.02907151 0.00570913 0.0078125  0.01292067 0.04927885
 0.05528846 0.12710337 0.01502404 0.03064904 0.67758413 0.01862981]","[6.25840572e-04 1.38304304e-09 3.87799277e-14 1.69962731e-16
 4.21700132e-31 6.18604072e-21 1.12113802e-31]"
6,15.0,"[0.02895883 0.04997371 0.0389686  0.07504507 0.10460487 0.11564754
 0.05117563 0.05906325 0.39916992 0.07739258 0.05205829 0.05701623
 0.03034856 0.05596454 0.080003   0.11440805 0.04514724 0.06775841
 0.38679387 0.1105018  0.05949519 0.0561899  0.03034856 0.06370192
 0.07842548 0.14873798 0.03455529 0.07902644 0.33834135 0.11117788]","[ 6.48014702e-04  1.23837179e-09  3.03266413e-12  3.10102621e-13
 -1.75174209e-25 -1.06683816e-17  2.44437818e-25]"
6,18.0,"[0.01260141 0.02120267 0.01367188 0.02924053 0.04287485 0.06618089
 0.02150316 0.0224046  0.72013972 0.05018029 0.01720252 0.02178486
 0.0152494  0.02997296 0.04529748 0.10021034 0.01840445 0.02201022
 0.68381911 0.04604868 0.01893029 0.01682692 0.01953125 0.03605769
 0.046875   0.15534856 0.01652644 0.01682692 0.63731971 0.03575721]","[1.07160278e-03 3.62984863e-09 5.38878247e-15 6.37491253e-13
 1.92386013e-26 2.62635643e-17 3.20307038e-26]"
6,15.0,"[0.03029222 0.05010517 0.03335337 0.06520433 0.09698017 0.13050255
 0.05040565 0.05838717 0.40457858 0.08019081 0.04995493 0.05348558
 0.02764423 0.05333534 0.08766526 0.13070913 0.03921274 0.0609976
 0.38596755 0.11102764 0.05018029 0.04477163 0.03335337 0.06219952
 0.09795673 0.18269231 0.04266827 0.07121394 0.31730769 0.09765625]","[ 6.37889512e-04  1.62274893e-10  1.51883334e-12  5.07355896e-14
  1.40213683e-26 -2.66066007e-19 -1.32610773e-27]"
6,16.0,"[0.01596304 0.03262094 0.01932467 0.05177659 0.08308293 0.11273663
 0.03735352 0.04231145 0.55232121 0.05250901 0.02644231 0.03342849
 0.01953125 0.04777644 0.08683894 0.11936599 0.03034856 0.04567308
 0.52140925 0.0691857  0.02524038 0.02884615 0.02103365 0.06640625
 0.08804087 0.16646635 0.03215144 0.05348558 0.45552885 0.06280048]","[ 6.68997832e-04  2.28023347e-08  1.32217581e-11  1.28994719e-12
  4.55712858e-24  1.51419847e-16 -2.75900270e-24]"
6,14.0,"[0.01493014 0.02614183 0.01517428 0.03628305 0.04852764 0.07686674
 0.02771935 0.03211388 0.67995042 0.04229267 0.02298678 0.02328726
 0.01307091 0.03245192 0.0543119  0.0945012  0.02013221 0.033128
 0.65339543 0.05273438 0.01382212 0.01472356 0.01592548 0.05048077
 0.07301683 0.1640625  0.02584135 0.03605769 0.57481971 0.03125   ]","[ 6.32125472e-04  2.23046151e-10  1.04366468e-12  5.48605953e-14
  9.04961366e-27 -8.16054270e-19 -9.50932222e-27]"
6,16.0,"[0.01688326 0.02841421 0.01817909 0.03498723 0.04349459 0.07051908
 0.02801983 0.03526893 0.67717097 0.0470628  0.02839543 0.02666767
 0.01359675 0.029372   0.03710938 0.08623798 0.02283654 0.03635817
 0.65677584 0.06265024 0.02433894 0.02313702 0.01742788 0.04146635
 0.04777644 0.14453125 0.01923077 0.03876202 0.59344952 0.04987981]","[ 6.25392408e-04  1.13338987e-09  1.87527230e-13  2.30968313e-16
 -3.86477810e-31 -3.82771639e-21  1.47010808e-30]"
6,16.0,"[0.01254507 0.02886493 0.01517428 0.0464055  0.07239709 0.09970328
 0.03566331 0.03881836 0.6019381  0.04849008 0.02058293 0.02884615
 0.01817909 0.04447115 0.07376803 0.11065204 0.029372   0.03966346
 0.57264123 0.06182392 0.0171274  0.0249399  0.02223558 0.06129808
 0.07932692 0.16466346 0.03004808 0.04867788 0.50030048 0.05138221]","[ 6.84541935e-04  3.86319151e-08  2.33592127e-11  2.12540561e-12
  1.34436402e-23  3.84795450e-16 -6.59886234e-24]"
6,18.0,"[0.00916466 0.02140925 0.00937124 0.03102464 0.05874399 0.08486704
 0.02116511 0.0306866  0.69796049 0.03560697 0.01096755 0.01720252
 0.01262019 0.03883714 0.06948618 0.10772236 0.0238131  0.02899639
 0.6547476  0.03560697 0.01051683 0.01923077 0.01081731 0.05108173
 0.06670673 0.1577524  0.02313702 0.03846154 0.58713942 0.03515625]","[8.22434489e-04 1.11892544e-07 1.80914155e-11 1.99082070e-11
 3.76380580e-22 6.24008392e-15 3.29441571e-23]"
6,18.0,"[0.01194411 0.02454552 0.01551232 0.04982347 0.07057542 0.15880409
 0.03876202 0.03733474 0.55023663 0.04246169 0.02486478 0.02516526
 0.017503   0.05401142 0.06700721 0.17698317 0.03846154 0.04417067
 0.49639423 0.0554387  0.02133413 0.03034856 0.02043269 0.07361779
 0.09044471 0.21844952 0.03936298 0.06069712 0.38762019 0.05769231]","[6.27123047e-04 1.39718886e-09 1.31256298e-12 4.65235870e-15
 3.40955799e-28 1.21730418e-19 1.26179331e-28]"
6,18.0,"[0.02976638 0.05003005 0.03365385 0.06631235 0.07435021 0.10629507
 0.04905349 0.05985201 0.44673978 0.08394681 0.04830228 0.05213341
 0.03027344 0.05190805 0.05881911 0.11313101 0.04079026 0.064378
 0.42720853 0.11305589 0.04897837 0.0546875  0.03034856 0.0640024
 0.05588942 0.14573317 0.0453726  0.0703125  0.37079327 0.11388221]","[ 6.33537509e-04  1.67849944e-10  1.73592840e-13  1.91332959e-14
 -9.92160089e-28 -2.47654026e-19  4.81173180e-28]"
6,16.0,"[0.01391602 0.03739108 0.01842323 0.06892278 0.10499925 0.14839994
 0.05495042 0.05650916 0.43727464 0.05921349 0.02989784 0.04657452
 0.02726863 0.06535457 0.09202224 0.14085036 0.04702524 0.0640024
 0.39738582 0.08961839 0.02764423 0.03635817 0.02644231 0.08954327
 0.10667067 0.20432692 0.04387019 0.06610577 0.31700721 0.08203125]","[ 6.60033575e-04  1.12922781e-08  9.10189325e-12  2.06406592e-12
  8.93086067e-24  1.84369743e-16 -5.28081456e-25]"
7,14.0,"[0.00330529 0.00704252 0.00422551 0.02086463 0.03173828 0.07408729
 0.01273287 0.01611328 0.81790865 0.01198167 0.00338041 0.00563401
 0.00390625 0.02621695 0.04424579 0.1026893  0.0152494  0.01765325
 0.76908053 0.01194411 0.00330529 0.00811298 0.00510817 0.03094952
 0.0531851  0.1421274  0.0141226  0.0234375  0.7016226  0.01802885]","[ 8.75388385e-04  1.64313663e-07  3.25410816e-10  8.56068392e-11
  1.33037481e-20  2.76997654e-14 -5.21191328e-21]"
7,24.0,"[0.01964393 0.03468675 0.01874249 0.04441481 0.05981445 0.09927133
 0.03425481 0.04225511 0.58997521 0.05694111 0.02877103 0.03267728
 0.02201022 0.04229267 0.05634014 0.11523438 0.029372   0.04860276
 0.5531851  0.07151442 0.02854567 0.02914663 0.02043269 0.06039663
 0.0625     0.16796875 0.03365385 0.06280048 0.47385817 0.06069712]","[9.30807005e-04 3.55413671e-07 6.03487458e-11 2.33324838e-11
 8.03953183e-22 1.06867837e-14 3.46739275e-22]"
7,18.0,"[0.02779447 0.05752329 0.03757888 0.08879207 0.12417368 0.15249399
 0.06753305 0.06248122 0.29302509 0.08860427 0.04672476 0.06310096
 0.04003906 0.08278245 0.10329026 0.14776142 0.05746695 0.06926082
 0.26938101 0.12019231 0.05198317 0.0546875  0.04356971 0.10246394
 0.11418269 0.18629808 0.0625     0.06580529 0.21544471 0.1030649 ]","[6.80549312e-04 5.89110090e-08 1.10614493e-11 9.71871387e-13
 2.99302613e-24 2.13803288e-16 1.09353742e-24]"
7,24.0,"[0.01586914 0.02999174 0.01966271 0.04655574 0.06086614 0.10103666
 0.03844276 0.03729718 0.59791917 0.05235877 0.02509014 0.0320012
 0.02103365 0.0464994  0.0550631  0.11538462 0.03064904 0.04071514
 0.56723257 0.06633113 0.01983173 0.03064904 0.02614183 0.06670673
 0.06460337 0.15324519 0.03004808 0.04387019 0.50721154 0.05769231]","[ 6.93859616e-04  5.02976839e-08  2.58374285e-11  4.12925186e-12
  4.15640860e-23  9.10118234e-16 -9.56845705e-24]"
7,28.0,"[0.01062951 0.01896785 0.01156851 0.02862079 0.04015174 0.06976788
 0.02253606 0.02499624 0.74151142 0.03125    0.0163762  0.02005709
 0.01119291 0.02681791 0.03553185 0.08826623 0.02170974 0.03094952
 0.70875901 0.04033954 0.0141226  0.0234375  0.01201923 0.03545673
 0.03816106 0.13551683 0.01772837 0.03816106 0.64573317 0.03966346]","[6.91364503e-04 2.79145714e-08 5.99322039e-11 5.22791913e-12
 9.24887734e-23 8.70723507e-16 3.03951159e-24]"
7,26.0,"[0.0060284  0.01408504 0.00937124 0.0382174  0.05354192 0.14302885
 0.02586013 0.02830153 0.64958308 0.03198242 0.0093149  0.0141226
 0.01021635 0.04897837 0.07466947 0.17690805 0.03402945 0.0308744
 0.57098858 0.02989784 0.00540865 0.01953125 0.01111779 0.06039663
 0.10907452 0.21274038 0.03695913 0.03996394 0.47536058 0.02944712]","[ 7.32612568e-04  8.76232546e-08  5.42750667e-13  5.05174411e-13
 -2.55098195e-25 -2.37293244e-17  6.99780579e-26]"
7,35.0,"[0.014686   0.02368164 0.014686   0.03525015 0.05716647 0.08171199
 0.02401968 0.0309683  0.67733999 0.04048978 0.017503   0.0219351
 0.01577524 0.03846154 0.06189904 0.10103666 0.02043269 0.03380409
 0.64242788 0.04672476 0.01502404 0.01893029 0.01592548 0.04987981
 0.07301683 0.15805288 0.02013221 0.04417067 0.56670673 0.03816106]","[ 1.32347588e-03  9.44760659e-07  7.23917169e-10  3.95315611e-10
  2.09810373e-19  3.74795160e-13 -2.64870007e-20]"
7,107.0,"[0.01857347 0.03363507 0.01631986 0.0452787  0.06623723 0.14462515
 0.03834886 0.04325045 0.53695913 0.05677209 0.02313702 0.03740986
 0.02020733 0.04905349 0.08150541 0.14896334 0.0390625  0.04364483
 0.4858774  0.07113882 0.0249399  0.03155048 0.02103365 0.06430288
 0.10396635 0.16977163 0.03695913 0.04927885 0.43149038 0.06670673]","[ 1.07640617e-03  1.68681241e-07  2.94585018e-12  9.51656302e-12
  1.83604281e-23  1.33608759e-15 -4.69236242e-23]"
7,35.0,"[0.01213191 0.02103365 0.01765325 0.04460261 0.07305439 0.11134691
 0.03104342 0.0307805  0.62458684 0.03376653 0.02125901 0.01975661
 0.01585036 0.04071514 0.076247   0.13108474 0.02884615 0.03620793
 0.58195613 0.04807692 0.01532452 0.02313702 0.01682692 0.05528846
 0.0844351  0.16706731 0.03215144 0.04296875 0.51682692 0.04597356]","[ 7.94073967e-04  1.06253527e-07  1.43997283e-10  4.75033997e-11
  3.92883221e-21  1.54802403e-14 -7.07990643e-24]"
7,109.0,"[0.01423528 0.03280874 0.01705228 0.06077224 0.09021935 0.17625075
 0.04777644 0.05132587 0.45815805 0.05140099 0.02133413 0.03132512
 0.02426382 0.06265024 0.12950721 0.18997897 0.05386118 0.04079026
 0.39287861 0.05341046 0.01352163 0.0219351  0.02944712 0.06730769
 0.19411058 0.23407452 0.04146635 0.0297476  0.32872596 0.03966346]","[ 9.31014034e-04  6.17595359e-08  5.92609551e-13  4.41926641e-12
 -3.38914017e-24 -3.00126085e-16 -6.29766742e-24]"
7,24.0,"[0.0070613  0.01303335 0.00783128 0.02401968 0.03025466 0.07367413
 0.01363431 0.0144982  0.77683669 0.0391564  0.0074369  0.01029147
 0.00976562 0.03620793 0.04124099 0.13198618 0.0171274  0.01682692
 0.71116286 0.01795373 0.00661058 0.015625   0.00991587 0.04387019
 0.0546875  0.16586538 0.01802885 0.01742788 0.64753606 0.02043269]","[ 8.24458115e-04  8.87287103e-08  1.03152426e-12  6.22943718e-12
  1.44551315e-23  1.84110084e-15 -6.35677990e-24]"
7,22.0,"[0.00445087 0.008282   0.00471379 0.01504282 0.02195388 0.05881911
 0.01216947 0.01333383 0.84835111 0.01288311 0.00578425 0.00676082
 0.00555889 0.01705228 0.02636719 0.07992788 0.01216947 0.0152494
 0.81648137 0.01464844 0.00450721 0.00751202 0.00510817 0.02313702
 0.0297476  0.1265024  0.01111779 0.02133413 0.75210337 0.01893029]","[ 7.19750890e-04  7.42900178e-08  7.84467825e-12  3.46194667e-12
  1.70287431e-23  9.42932862e-16 -5.95909932e-24]"
7,5.0,"[0.01898663 0.02715595 0.01964393 0.03605769 0.05551382 0.07513897
 0.02559721 0.03344727 0.66135817 0.04710036 0.02591647 0.02088341
 0.01585036 0.03478065 0.06565505 0.09870793 0.02088341 0.03448017
 0.62965745 0.0531851  0.01862981 0.01772837 0.01652644 0.05168269
 0.07692308 0.15054087 0.03215144 0.03605769 0.55979567 0.03996394]","[6.35706471e-04 1.13522760e-08 1.59646349e-12 2.85196930e-14
 6.07107892e-27 2.97998023e-18 4.18802951e-28]"
7,20.0,"[0.0081881  0.01686448 0.01044171 0.03280874 0.04486553 0.07147686
 0.02116511 0.02478966 0.74074144 0.02865835 0.01164363 0.01690204
 0.01427284 0.03771034 0.03951322 0.08901743 0.02336238 0.02756911
 0.70688101 0.033128   0.00871394 0.01322115 0.01201923 0.04807692
 0.04657452 0.14483173 0.02013221 0.03725962 0.63972356 0.02944712]","[8.58388717e-04 1.90862308e-07 3.69396368e-10 1.48370847e-10
 3.47286778e-20 6.45931420e-14 6.70499126e-22]"
7,27.0,"[0.00617864 0.01081731 0.00563401 0.02441406 0.02176608 0.11977915
 0.01485502 0.02187876 0.7404973  0.03417969 0.00766226 0.01111779
 0.00510817 0.03688401 0.03853666 0.1785607  0.02794471 0.02832031
 0.64355469 0.0223107  0.00480769 0.0141226  0.00751202 0.05769231
 0.06850962 0.21935096 0.0375601  0.05048077 0.52073317 0.01923077]","[6.55856544e-04 2.47667223e-08 1.21852204e-11 4.88653546e-13
 1.17992863e-24 7.65630535e-17 1.71936073e-25]"
7,32.0,"[0.0168457  0.02704327 0.01596304 0.03846154 0.06041541 0.07964618
 0.02847055 0.03404823 0.65467248 0.04443359 0.02028245 0.02636719
 0.0160006  0.04161659 0.06415264 0.09870793 0.0249399  0.03553185
 0.62086839 0.05153245 0.01652644 0.0219351  0.02103365 0.05649038
 0.0640024  0.1499399  0.02313702 0.04326923 0.56069712 0.04296875]","[1.01834817e-03 4.16259000e-07 2.68574286e-11 3.46452515e-11
 1.04891862e-21 2.20573325e-14 1.28924901e-22]"
7,25.0,"[0.0095966  0.0161884  0.00813176 0.02642353 0.03089318 0.111253
 0.01855469 0.02478966 0.71176382 0.04240535 0.01337139 0.01554988
 0.00863882 0.04086538 0.03891226 0.16240986 0.02659255 0.03305288
 0.62635216 0.03425481 0.00991587 0.02584135 0.01051683 0.05739183
 0.06069712 0.19831731 0.03515625 0.04927885 0.51532452 0.0375601 ]","[6.55901874e-04 2.39315880e-08 1.17013723e-11 5.78222760e-13
 1.46362284e-24 8.65538862e-17 3.46356902e-25]"
7,26.0,"[0.01489258 0.02125901 0.01457332 0.02758789 0.04657452 0.06650015
 0.02032001 0.02608549 0.72483474 0.0373723  0.01862981 0.01825421
 0.0152494  0.0297476  0.04807692 0.08871695 0.01930589 0.02982272
 0.6934345  0.03876202 0.01682692 0.02163462 0.01592548 0.04026442
 0.0453726  0.12740385 0.0171274  0.03996394 0.63731971 0.03816106]","[7.90799847e-04 1.76872228e-07 7.25714730e-11 1.39997352e-11
 4.35583644e-22 5.70969563e-15 9.69108455e-23]"
7,24.0,"[0.00627254 0.01074219 0.00488281 0.02298678 0.02052659 0.12022987
 0.01425406 0.02015099 0.7433143  0.03663987 0.00758714 0.01119291
 0.00578425 0.03913762 0.03297776 0.18930288 0.02779447 0.03132512
 0.63461538 0.02028245 0.00751202 0.02073317 0.00661058 0.05048077
 0.05679087 0.2109375  0.03245192 0.05228365 0.52854567 0.03365385]","[6.60208820e-04 2.77395152e-08 1.28587626e-11 6.88832277e-13
 1.98875941e-24 1.10636403e-16 4.97639343e-25]"
7,32.0,"[0.0062162  0.01359675 0.0094088  0.02785081 0.0543119  0.08755258
 0.0166579  0.01596304 0.73060021 0.0378418  0.00766226 0.01006611
 0.01081731 0.03568209 0.06588041 0.12740385 0.01757812 0.01742788
 0.68404447 0.0234375  0.00480769 0.00991587 0.00901442 0.05198317
 0.08263221 0.171875   0.0219351  0.02854567 0.60396635 0.01532452]","[9.41809582e-04 1.37198438e-07 2.32509526e-12 4.33088845e-12
 3.71155044e-24 4.34741459e-16 1.32324678e-23]"
7,22.0,"[0.01926833 0.03787936 0.02623573 0.06492263 0.09634165 0.12845553
 0.0483774  0.04708158 0.47167969 0.05975811 0.03575721 0.04109075
 0.02771935 0.05791767 0.08300781 0.12530048 0.04154147 0.05596454
 0.44185697 0.08984375 0.03215144 0.03996394 0.03034856 0.07512019
 0.09074519 0.16616587 0.03515625 0.06820913 0.3671875  0.09495192]","[ 7.72557198e-04  9.53277777e-08  1.16546442e-10  2.52703974e-11
  1.10644179e-21  3.31126565e-15 -8.10280575e-22]"
7,21.0,"[0.00277945 0.00683594 0.00313627 0.01171875 0.01442308 0.04003906
 0.00728666 0.01031025 0.8904372  0.01303335 0.00292969 0.00510817
 0.00413161 0.01397236 0.01817909 0.06047175 0.0074369  0.01119291
 0.86328125 0.01329627 0.00180288 0.00510817 0.00360577 0.0249399
 0.01923077 0.1000601  0.00991587 0.01802885 0.80829327 0.00901442]","[ 6.87587113e-04  4.47185855e-08  4.17227447e-11  3.34963303e-12
  3.61769663e-23  6.08471423e-16 -1.61026057e-23]"
7,8.0,"[0.00582181 0.01089243 0.00683594 0.02050781 0.03093074 0.05960787
 0.01314603 0.01624474 0.81792743 0.01808519 0.00661058 0.00976562
 0.00758714 0.02321214 0.03155048 0.08368389 0.01314603 0.01780349
 0.7871845  0.01945613 0.00480769 0.0078125  0.00811298 0.03335337
 0.03365385 0.1234976  0.01442308 0.02133413 0.73467548 0.01832933]","[6.80507481e-04 3.05729690e-08 3.38492880e-11 3.24528941e-12
 3.37855720e-23 5.67418774e-16 3.93350462e-24]"
7,31.0,"[0.01032903 0.01924955 0.00841346 0.03123122 0.0608098  0.09320538
 0.02422626 0.02959736 0.68808218 0.03485577 0.01029147 0.01592548
 0.01382212 0.04109075 0.07466947 0.11005108 0.02216046 0.02606671
 0.64986478 0.03605769 0.00510817 0.01382212 0.01442308 0.0609976
 0.08263221 0.15895433 0.02373798 0.03094952 0.57932692 0.03004808]","[ 7.16791567e-04  6.95458706e-08  3.29859417e-11  2.53354920e-12
  2.28372820e-23  6.65271145e-16 -3.85918564e-24]"
